,사용일자,노선명,역명,합계,구분,일,미세먼지
5166,20240623,8호선,가락시장,7649,송파구,23,17.0
5167,20240623,8호선,장지,19410,송파구,23,17.0
5168,20240623,8호선,송파,10005,송파구,23,17.0
5169,20240623,2호선,잠실새내,29563,송파구,23,17.0
5170,20240623,8호선,잠실,26657,송파구,23,17.0
5171,20240623,2호선,잠실나루,12504,송파구,23,17.0
5172,20240623,3호선,오금,6164,송파구,23,17.0
5173,20240623,9호선2~3단계,올림픽공원,20719,송파구,23,17.0
5174,20240623,3호선,경찰병원,6337,송파구,23,17.0
5175,20240623,9호선2~3단계,석촌고분,8525,송파구,23,17.0
5176,20240623,9호선2~3단계,종합운동장,8350,송파구,23,17.0
5177,20240623,5호선,마천,8401,송파구,23,17.0
5178,20240623,5호선,방이,9512,송파구,23,17.0
5179,20240623,8호선,복정,10506,송파구,23,17.0
5180,20240623,9호선2~3단계,삼전,8732,송파구,23,17.0
5181,20240623,9호선2~3단계,송파나루,7870,송파구,23,17.0
5182,20240623,9호선2~3단계,한성백제,5191,송파구,23,17.0
5183,20240623,7호선,먹골,11928,중랑구,23,16.0
5184,20240623,경춘선,신내,2703,중랑구,23,16.0
5185,20240623,7호선,중화,11939,중랑구,23,16.0
5186,20240623,7호선,면목,16820,중랑구,23,16.0
5187,20240623,7호선,상봉,20443,중랑구,23,16.0
5188,20240623,7호선,용마산,6936,중랑구,23,16.0
5189,20240623,7호선,사가정,18618,중랑구,23,16.0
5190,20240623,6호선,봉화산,8977,중랑구,23,16.0
5191,20240623,7호선,신풍,13226,영등포구,23,15.0
5192,20240623,2호선,문래,19277,영등포구,23,15.0
5193,20240623,5호선,영등포시장,14256,영등포구,23,15.0
5194,20240623,5호선,여의나루,22814,영등포구,23,15.0
5195,20240623,2호선,영등포구청,18602,영등포구,23,15.0
5196,20240623,중앙선,양평,7214,영등포구,23,15.0
5197,20240623,5호선,여의도,21507,영등포구,23,15.0
5198,20240623,2호선,당산,18406,영등포구,23,15.0
5199,20240623,경부선,신길,10177,영등포구,23,15.0
5200,20240623,6호선,청구,4060,중구,23,13.0
5201,20240623,1호선,시청,21703,중구,23,13.0
5202,20240623,3호선,동대입구,13226,중구,23,13.0
5203,20240623,2호선,을지로입구,53380,중구,23,13.0
5204,20240623,2호선,동대문역사문화공원,25852,중구,23,13.0
5205,20240623,4호선,명동,59321,중구,23,13.0
5206,20240623,2호선,을지로4가,11486,중구,23,13.0
5207,20240623,3호선,을지로3가,10367,중구,23,13.0
5208,20240623,6호선,신당,11224,중구,23,13.0
5209,20240623,3호선,충무로,9,중구,23,13.0
5210,20240623,4호선,회현,23187,중구,23,13.0
5211,20240623,6호선,약수,3983,중구,23,13.0
5212,20240623,6호선,버티고개,2417,중구,23,13.0
5213,20240623,2호선,용두,3204,동대문구,23,17.0
5214,20240623,1호선,청량리,33125,동대문구,23,17.0
5215,20240623,5호선,장한평,19241,동대문구,23,17.0
5216,20240623,1호선,제기동,23195,동대문구,23,17.0
5217,20240623,1호선,신설동,18316,동대문구,23,17.0
5218,20240623,2호선,이대,19492,마포구,23,16.0
5219,20240623,공항철도 1호선,공덕,4674,마포구,23,16.0
5220,20240623,공항철도 1호선,홍대입구,28092,마포구,23,16.0
5221,20240623,6호선,광흥창,9566,마포구,23,16.0
5222,20240623,5호선,마포,12253,마포구,23,16.0
5223,20240623,6호선,월드컵경기장,7730,마포구,23,16.0
5224,20240623,5호선,애오개,6378,마포구,23,16.0
5225,20240623,2호선,신촌,52738,마포구,23,16.0
5226,20240623,6호선,상수,16201,마포구,23,16.0
5227,20240623,6호선,마포구청,15334,마포구,23,16.0
5228,20240623,2호선,합정,49441,마포구,23,16.0
5229,20240623,2호선,아현,12407,마포구,23,16.0
5230,20240623,6호선,망원,24091,마포구,23,16.0
5231,20240623,6호선,대흥,9376,마포구,23,16.0
5232,20240623,1호선,종로5가,23496,종로구,23,13.0
5233,20240623,5호선,광화문,29457,종로구,23,13.0
5234,20240623,4호선,혜화,54025,종로구,23,13.0
5235,20240623,5호선,서대문,12012,종로구,23,13.0
5236,20240623,1호선,동대문,23297,종로구,23,13.0
5237,20240623,6호선,동묘앞,14570,종로구,23,13.0
5238,20240623,1호선,종각,29369,종로구,23,13.0
5239,20240623,6호선,창신,3593,종로구,23,13.0
5240,20240623,3호선,종로3가,13186,종로구,23,13.0
5241,20240623,3호선,안국,34787,종로구,23,13.0
5242,20240623,3호선,경복궁,32104,종로구,23,13.0
5243,20240623,5호선,길동,9994,강동구,23,12.0
5244,20240623,5호선,강동,19528,강동구,23,12.0
5245,20240623,8호선,강동구청,10314,강동구,23,12.0
5246,20240623,8호선,암사,19049,강동구,23,12.0
5247,20240623,5호선,강일,6468,강동구,23,12.0
5248,20240623,8호선,천호,20445,강동구,23,12.0
5249,20240623,5호선,명일,11446,강동구,23,12.0
5250,20240623,5호선,상일동,14084,강동구,23,12.0
5251,20240623,5호선,둔촌동,10807,강동구,23,12.0
5252,20240623,9호선2~3단계,둔촌오륜,1771,강동구,23,12.0
5253,20240623,5호선,고덕,9782,강동구,23,12.0
5254,20240623,9호선2~3단계,중앙보훈병원,9172,강동구,23,12.0
5255,20240623,5호선,굽은다리,11935,강동구,23,12.0
5256,20240623,5호선,오목교,25017,양천구,23,14.0
5257,20240623,2호선,신정네거리,11537,양천구,23,14.0
5258,20240623,5호선,신정,13168,양천구,23,14.0
5259,20240623,2호선,양천구청,7635,양천구,23,14.0
5260,20240623,5호선,목동,17167,양천구,23,14.0
5261,20240623,5호선,화곡,30567,강서구,23,16.0
5262,20240623,5호선,송정,7819,강서구,23,16.0
5263,20240623,5호선,방화,8276,강서구,23,16.0
5264,20240623,5호선,개화산,6434,강서구,23,16.0
5265,20240623,5호선,우장산,15781,강서구,23,16.0
5266,20240623,5호선,마곡,9180,강서구,23,16.0
5267,20240623,5호선,까치산,33268,강서구,23,16.0
5268,20240623,5호선,발산,22886,강서구,23,16.0
5269,20240623,서해선,김포공항,6180,강서구,23,16.0
5270,20240623,4호선,길음,24206,성북구,23,18.0
5271,20240623,6호선,돌곶이,13049,성북구,23,18.0
5272,20240623,4호선,성신여대입구,28654,성북구,23,18.0
5273,20240623,4호선,한성대입구,17222,성북구,23,18.0
5274,20240623,6호선,월곡,11391,성북구,23,18.0
5275,20240623,6호선,보문,9247,성북구,23,18.0
5276,20240623,6호선,안암,11734,성북구,23,18.0
5277,20240623,6호선,상월곡,7014,성북구,23,18.0
5278,20240623,6호선,고려대,9444,성북구,23,18.0
5279,20240623,6호선,이태원,20727,용산구,23,18.0
5280,20240623,6호선,한강진,18000,용산구,23,18.0
5281,20240623,6호선,녹사평,8770,용산구,23,18.0
5282,20240623,4호선,이촌,14366,용산구,23,18.0
5283,20240623,4호선,신용산,25755,용산구,23,18.0
5284,20240623,경의선,효창공원앞,3426,용산구,23,18.0
5285,20240623,4호선,숙대입구,19852,용산구,23,18.0
5286,20240623,4호선,삼각지,10365,용산구,23,18.0
5287,20240623,3호선,녹번,15638,은평구,23,16.0
5288,20240623,6호선,구산,8513,은평구,23,16.0
5289,20240623,6호선,디지털미디어시티,13052,은평구,23,16.0
5290,20240623,3호선,구파발,27236,은평구,23,16.0
5291,20240623,6호선,독바위,3665,은평구,23,16.0
5292,20240623,6호선,증산,12100,은평구,23,16.0
5293,20240623,6호선,불광,6662,은평구,23,16.0
5294,20240623,3호선,연신내,43030,은평구,23,16.0
5295,20240623,6호선,새절,14341,은평구,23,16.0
5296,20240623,6호선,역촌,5334,은평구,23,16.0
5297,20240623,6호선,응암,20698,은평구,23,16.0
5298,20240623,4호선,미아사거리,33935,강북구,23,14.0
5299,20240623,4호선,미아,17735,강북구,23,14.0
5300,20240623,4호선,수유,44181,강북구,23,14.0
5301,20240623,5호선,충정로,3358,서대문구,23,16.0
5302,20240623,3호선,홍제,21344,서대문구,23,16.0
5303,20240623,3호선,독립문,10862,서대문구,23,16.0
5304,20240623,3호선,무악재,4928,서대문구,23,16.0
5305,20240623,5호선,마장,6403,성동구,23,16.0
5306,20240623,5호선,신금호,7160,성동구,23,16.0
5307,20240623,5호선,행당,8421,성동구,23,16.0
5308,20240623,2호선,상왕십리,16215,성동구,23,16.0
5309,20240623,2호선,왕십리,19738,성동구,23,16.0
5310,20240623,5호선,답십리,16111,성동구,23,16.0
5311,20240623,2호선,뚝섬,27999,성동구,23,16.0
5312,20240623,2호선,용답,4142,성동구,23,16.0
5313,20240623,3호선,금호,9074,성동구,23,16.0
5314,20240623,경원선,옥수,61,성동구,23,16.0
5315,20240623,2호선,한양대,6483,성동구,23,16.0
5316,20240623,2호선,성수,61546,성동구,23,16.0
5317,20240623,2호선,신답,1784,성동구,23,16.0
5318,20240623,경원선,도봉산,14918,도봉구,23,12.0
5319,20240623,4호선,창동,35197,도봉구,23,12.0
5320,20240623,4호선,쌍문,33812,도봉구,23,12.0
5321,20240623,4호선,남태령,1575,서초구,23,15.0
5322,20240623,2호선,교대,24342,서초구,23,15.0
5323,20240623,7호선,내방,12222,서초구,23,15.0
5324,20240623,3호선,양재,32370,서초구,23,15.0
5325,20240623,2호선,서초,29236,서초구,23,15.0
5326,20240623,7호선,반포,7071,서초구,23,15.0
5327,20240623,9호선,고속터미널,35573,서초구,23,15.0
5328,20240623,2호선,방배,15947,서초구,23,15.0
5329,20240623,3호선,잠원,5887,서초구,23,15.0
5330,20240623,3호선,남부터미널,32840,서초구,23,15.0
5331,20240623,2호선,서울대입구,56680,관악구,23,17.0
5332,20240623,2호선,봉천,27802,관악구,23,17.0
5333,20240623,2호선,낙성대,36421,관악구,23,17.0
5334,20240623,신림선,신림,3164,관악구,23,17.0
5335,20240623,7호선,가산디지털단지,20918,금천구,23,14.0
5336,20240624,4호선,충무로,67780,중구,24,44.0
5337,20240624,1호선,시청,55451,중구,24,44.0
5338,20240624,2호선,을지로입구,108849,중구,24,44.0
5339,20240624,6호선,청구,8602,중구,24,44.0
5340,20240624,3호선,동대입구,19809,중구,24,44.0
5341,20240624,2호선,을지로4가,31051,중구,24,44.0
5342,20240624,4호선,명동,70374,중구,24,44.0
5343,20240624,2호선,을지로3가,54770,중구,24,44.0
5344,20240624,6호선,신당,18768,중구,24,44.0
5345,20240624,4호선,회현,57670,중구,24,44.0
5346,20240624,4호선,동대문역사문화공원,38374,중구,24,44.0
5347,20240624,6호선,약수,7979,중구,24,44.0
5348,20240624,6호선,버티고개,4744,중구,24,44.0
5349,20240624,7호선,중곡,23438,광진구,24,56.0
5350,20240624,5호선,군자,25031,광진구,24,56.0
5351,20240624,2호선,강변,62275,광진구,24,56.0
5352,20240624,5호선,아차산,30296,광진구,24,56.0
5353,20240624,5호선,광나루,27418,광진구,24,56.0
5354,20240624,2호선,건대입구,76566,광진구,24,56.0
5355,20240624,2호선,구의,53232,광진구,24,56.0
5356,20240624,7호선,어린이대공원,29960,광진구,24,56.0
5357,20240624,1호선,동대문,24064,종로구,24,51.0
5358,20240624,1호선,종로3가,49896,종로구,24,51.0
5359,20240624,6호선,창신,6952,종로구,24,51.0
5360,20240624,3호선,안국,57072,종로구,24,51.0
5361,20240624,1호선,종로5가,51438,종로구,24,51.0
5362,20240624,4호선,혜화,64199,종로구,24,51.0
5363,20240624,3호선,경복궁,50107,종로구,24,51.0
5364,20240624,1호선,종각,85248,종로구,24,51.0
5365,20240624,1호선,동묘앞,17858,종로구,24,51.0
5366,20240624,5호선,서대문,46012,종로구,24,51.0
5367,20240624,5호선,광화문,73936,종로구,24,51.0
5368,20240624,6호선,공덕,42074,마포구,24,45.0
5369,20240624,2호선,이대,34486,마포구,24,45.0
5370,20240624,6호선,합정,26734,마포구,24,45.0
5371,20240624,6호선,대흥,19725,마포구,24,45.0
5372,20240624,경의선,신촌,2544,마포구,24,45.0
5373,20240624,6호선,월드컵경기장,9266,마포구,24,45.0
5374,20240624,2호선,홍대입구,143180,마포구,24,45.0
5375,20240624,6호선,망원,32365,마포구,24,45.0
5376,20240624,6호선,광흥창,20655,마포구,24,45.0
5377,20240624,5호선,마포,33465,마포구,24,45.0
5378,20240624,2호선,아현,23020,마포구,24,45.0
5379,20240624,6호선,마포구청,30092,마포구,24,45.0
5380,20240624,6호선,상수,20084,마포구,24,45.0
5381,20240624,5호선,애오개,15263,마포구,24,45.0
5382,20240624,7호선,면목,31707,중랑구,24,52.0
5383,20240624,경춘선,신내,5840,중랑구,24,52.0
5384,20240624,7호선,용마산,12447,중랑구,24,52.0
5385,20240624,7호선,먹골,22132,중랑구,24,52.0
5386,20240624,7호선,사가정,34271,중랑구,24,52.0
5387,20240624,6호선,봉화산,19080,중랑구,24,52.0
5388,20240624,7호선,중화,22349,중랑구,24,52.0
5389,20240624,7호선,상봉,36092,중랑구,24,52.0
5390,20240624,7호선,이수,34220,동작구,24,52.0
5391,20240624,7호선,남성,24287,동작구,24,52.0
5392,20240624,7호선,숭실대입구,27653,동작구,24,52.0
5393,20240624,7호선,보라매,14500,동작구,24,52.0
5394,20240624,9호선,동작,4150,동작구,24,52.0
5395,20240624,7호선,상도,24834,동작구,24,52.0
5396,20240624,7호선,신대방삼거리,31693,동작구,24,52.0
5397,20240624,2호선,사당,85237,동작구,24,52.0
5398,20240624,2호선,신대방,53038,동작구,24,52.0
5399,20240624,7호선,장승배기,20062,동작구,24,52.0
5400,20240624,5호선,올림픽공원,10921,송파구,24,52.0
5401,20240624,8호선,장지,35790,송파구,24,52.0
5402,20240624,8호선,몽촌토성,14905,송파구,24,52.0
5403,20240624,9호선2~3단계,한성백제,6209,송파구,24,52.0
5404,20240624,9호선2~3단계,송파나루,12308,송파구,24,52.0
5405,20240624,5호선,방이,15547,송파구,24,52.0
5406,20240624,3호선,경찰병원,17375,송파구,24,52.0
5407,20240624,5호선,거여,22369,송파구,24,52.0
5408,20240624,9호선2~3단계,석촌,19531,송파구,24,52.0
5409,20240624,5호선,개롱,14706,송파구,24,52.0
5410,20240624,3호선,가락시장,19908,송파구,24,52.0
5411,20240624,8호선,문정,51473,송파구,24,52.0
5412,20240624,8호선,송파,20523,송파구,24,52.0
5413,20240624,5호선,마천,15698,송파구,24,52.0
5414,20240624,8호선,잠실,36080,송파구,24,52.0
5415,20240624,8호선,복정,19473,송파구,24,52.0
5416,20240624,9호선2~3단계,종합운동장,10634,송파구,24,52.0
5417,20240624,5호선,오금,8329,송파구,24,52.0
5418,20240624,2호선,잠실새내,48753,송파구,24,52.0
5419,20240624,2호선,잠실나루,34083,송파구,24,52.0
5420,20240624,9호선2~3단계,삼전,16736,송파구,24,52.0
5421,20240624,9호선2~3단계,석촌고분,15135,송파구,24,52.0
5422,20240624,7호선,대림,18938,영등포구,24,40.0
5423,20240624,2호선,문래,51607,영등포구,24,40.0
5424,20240624,경부선,신길,17642,영등포구,24,40.0
5425,20240624,5호선,여의도,66906,영등포구,24,40.0
5426,20240624,9호선,당산,41701,영등포구,24,40.0
5427,20240624,5호선,여의나루,30707,영등포구,24,40.0
5428,20240624,중앙선,양평,6657,영등포구,24,40.0
5429,20240624,5호선,영등포시장,24786,영등포구,24,40.0
5430,20240624,2호선,영등포구청,50068,영등포구,24,40.0
5431,20240624,7호선,신풍,23705,영등포구,24,40.0
5432,20240624,4호선,노원,64136,노원구,24,59.0
5433,20240624,6호선,석계,26955,노원구,24,59.0
5434,20240624,6호선,화랑대,23915,노원구,24,59.0
5435,20240624,7호선,중계,30260,노원구,24,59.0
5436,20240624,4호선,당고개,18678,노원구,24,59.0
5437,20240624,7호선,마들,27233,노원구,24,59.0
5438,20240624,7호선,태릉입구,19454,노원구,24,59.0
5439,20240624,7호선,공릉,25463,노원구,24,59.0
5440,20240624,7호선,하계,36356,노원구,24,59.0
5441,20240624,4호선,상계,39571,노원구,24,59.0
5442,20240624,7호선,수락산,26184,노원구,24,59.0
5443,20240624,4호선,길음,46200,성북구,24,62.0
5444,20240624,6호선,안암,26039,성북구,24,62.0
5445,20240624,우이신설선,보문,3567,성북구,24,62.0
5446,20240624,우이신설선,성신여대입구,8154,성북구,24,62.0
5447,20240624,6호선,상월곡,13142,성북구,24,62.0
5448,20240624,4호선,한성대입구,27712,성북구,24,62.0
5449,20240624,6호선,돌곶이,21219,성북구,24,62.0
5450,20240624,6호선,고려대,17957,성북구,24,62.0
5451,20240624,6호선,월곡,25144,성북구,24,62.0
5452,20240624,6호선,응암,38194,은평구,24,56.0
5453,20240624,6호선,역촌,9034,은평구,24,56.0
5454,20240624,6호선,독바위,6331,은평구,24,56.0
5455,20240624,6호선,구산,15740,은평구,24,56.0
5456,20240624,6호선,증산,21517,은평구,24,56.0
5457,20240624,공항철도 1호선,디지털미디어시티,30572,은평구,24,56.0
5458,20240624,6호선,연신내,6,은평구,24,56.0
5459,20240624,3호선,구파발,45644,은평구,24,56.0
5460,20240624,6호선,새절,26565,은평구,24,56.0
5461,20240624,3호선,녹번,31720,은평구,24,56.0
5462,20240624,3호선,불광,36305,은평구,24,56.0
5463,20240624,3호선,교대,30079,서초구,24,56.0
5464,20240624,3호선,남부터미널,63193,서초구,24,56.0
5465,20240624,3호선,양재,85817,서초구,24,56.0
5466,20240624,2호선,방배,33737,서초구,24,56.0
5467,20240624,7호선,내방,32971,서초구,24,56.0
5468,20240624,3호선,고속터미널,89923,서초구,24,56.0
5469,20240624,3호선,잠원,10862,서초구,24,56.0
5470,20240624,4호선,남태령,2770,서초구,24,56.0
5471,20240624,2호선,서초,48676,서초구,24,56.0
5472,20240624,7호선,반포,12724,서초구,24,56.0
5473,20240624,6호선,삼각지,13653,용산구,24,57.0
5474,20240624,4호선,이촌,18036,용산구,24,57.0
5475,20240624,4호선,숙대입구,30097,용산구,24,57.0
5476,20240624,6호선,이태원,22177,용산구,24,57.0
5477,20240624,6호선,녹사평,10341,용산구,24,57.0
5478,20240624,4호선,신용산,43391,용산구,24,57.0
5479,20240624,6호선,효창공원앞,15503,용산구,24,57.0
5480,20240624,6호선,한강진,19475,용산구,24,57.0
5481,20240624,7호선,학동,53838,강남구,24,57.0
5482,20240624,2호선,강남,173763,강남구,24,57.0
5483,20240624,분당선,강남구청,22930,강남구,24,57.0
5484,20240624,3호선,신사,60938,강남구,24,57.0
5485,20240624,분당선,수서,35999,강남구,24,57.0
5486,20240624,3호선,학여울,4337,강남구,24,57.0
5487,20240624,3호선,대청,23571,강남구,24,57.0
5488,20240624,2호선,선릉,124354,강남구,24,57.0
5489,20240624,3호선,대치,26079,강남구,24,57.0
5490,20240624,3호선,도곡,13456,강남구,24,57.0
5491,20240624,3호선,매봉,28321,강남구,24,57.0
5492,20240624,7호선,청담,44159,강남구,24,57.0
5493,20240624,3호선,압구정,67471,강남구,24,57.0
5494,20240624,3호선,일원,24752,강남구,24,57.0
5495,20240624,2호선,역삼,126328,강남구,24,57.0
5496,20240624,2호선,삼성,117555,강남구,24,57.0
5497,20240624,9호선2~3단계,삼성중앙,18623,강남구,24,57.0
5498,20240624,9호선2~3단계,언주,26269,강남구,24,57.0
5499,20240624,9호선2~3단계,봉은사,43938,강남구,24,57.0
5500,20240624,7호선,논현,42455,강남구,24,57.0
5501,20240624,분당선,선정릉,17506,강남구,24,57.0
5502,20240624,경부선,신도림,8759,구로구,24,46.0
5503,20240624,7호선,천왕,25371,구로구,24,46.0
5504,20240624,경인선,온수,13784,구로구,24,46.0
5505,20240624,2호선,구로디지털단지,124538,구로구,24,46.0
5506,20240624,7호선,남구로,33896,구로구,24,46.0
5507,20240624,2호선,도림천,2998,구로구,24,46.0
5508,20240624,3호선,무악재,9519,서대문구,24,56.0
5509,20240624,3호선,독립문,16022,서대문구,24,56.0
5510,20240624,5호선,충정로,10751,서대문구,24,56.0
5511,20240624,3호선,홍제,37365,서대문구,24,56.0
5512,20240624,경원선,옥수,121,성동구,24,51.0
5513,20240624,2호선,뚝섬,54361,성동구,24,51.0
5514,20240624,2호선,신답,3833,성동구,24,51.0
5515,20240624,2호선,용답,6184,성동구,24,51.0
5516,20240624,5호선,신금호,14630,성동구,24,51.0
5517,20240624,5호선,행당,16605,성동구,24,51.0
5518,20240624,5호선,왕십리,10386,성동구,24,51.0
5519,20240624,5호선,답십리,33461,성동구,24,51.0
5520,20240624,2호선,성수,96460,성동구,24,51.0
5521,20240624,2호선,상왕십리,31254,성동구,24,51.0
5522,20240624,2호선,한양대,18600,성동구,24,51.0
5523,20240624,3호선,금호,16793,성동구,24,51.0
5524,20240624,5호선,마장,12101,성동구,24,51.0
5525,20240624,공항철도 1호선,김포공항,17964,강서구,24,46.0
5526,20240624,5호선,화곡,59237,강서구,24,46.0
5527,20240624,5호선,개화산,13107,강서구,24,46.0
5528,20240624,5호선,방화,14722,강서구,24,46.0
5529,20240624,5호선,까치산,58813,강서구,24,46.0
5530,20240624,5호선,마곡,27475,강서구,24,46.0
5531,20240624,5호선,우장산,32371,강서구,24,46.0
5532,20240624,5호선,송정,13400,강서구,24,46.0
5533,20240624,5호선,발산,49340,강서구,24,46.0
5534,20240624,경원선,도봉산,12630,도봉구,24,56.0
5535,20240624,4호선,쌍문,60322,도봉구,24,56.0
5536,20240624,경원선,창동,3,도봉구,24,56.0
5537,20240624,5호선,장한평,41526,동대문구,24,57.0
5538,20240624,2호선,용두,5464,동대문구,24,57.0
5539,20240624,우이신설선,신설동,5122,동대문구,24,57.0
5540,20240624,경원선,청량리,34313,동대문구,24,57.0
5541,20240624,1호선,제기동,35604,동대문구,24,57.0
5542,20240624,8호선,강동구청,23510,강동구,24,60.0
5543,20240624,8호선,천호,34299,강동구,24,60.0
5544,20240624,5호선,명일,19872,강동구,24,60.0
5545,20240624,5호선,강일,12724,강동구,24,60.0
5546,20240624,5호선,둔촌동,18924,강동구,24,60.0
5547,20240624,5호선,고덕,23867,강동구,24,60.0
5548,20240624,5호선,강동,39026,강동구,24,60.0
5549,20240624,9호선2~3단계,중앙보훈병원,26058,강동구,24,60.0
5550,20240624,5호선,상일동,31574,강동구,24,60.0
5551,20240624,9호선2~3단계,둔촌오륜,2952,강동구,24,60.0
5552,20240624,8호선,암사,38812,강동구,24,60.0
5553,20240624,5호선,굽은다리,20489,강동구,24,60.0
5554,20240624,5호선,길동,18465,강동구,24,60.0
5555,20240624,2호선,봉천,51356,관악구,24,52.0
5556,20240624,2호선,낙성대,58159,관악구,24,52.0
5557,20240624,2호선,서울대입구,97709,관악구,24,52.0
5558,20240624,2호선,신림,112075,관악구,24,52.0
5559,20240624,2호선,양천구청,15221,양천구,24,41.0
5560,20240624,5호선,오목교,44366,양천구,24,41.0
5561,20240624,5호선,신정,26730,양천구,24,41.0
5562,20240624,5호선,목동,37192,양천구,24,41.0
5563,20240624,2호선,신정네거리,22411,양천구,24,41.0
5564,20240624,4호선,수유,70997,강북구,24,51.0
5565,20240624,4호선,미아,32447,강북구,24,51.0
5566,20240624,4호선,미아사거리,55921,강북구,24,51.0
5567,20240624,7호선,가산디지털단지,103133,금천구,24,40.0
5568,20240625,2호선,양천구청,15679,양천구,25,18.0
5569,20240625,5호선,오목교,48227,양천구,25,18.0
5570,20240625,5호선,신정,27496,양천구,25,18.0
5571,20240625,5호선,목동,38567,양천구,25,18.0
5572,20240625,2호선,신정네거리,23279,양천구,25,18.0
5573,20240625,9호선2~3단계,삼전,17337,송파구,25,21.0
5574,20240625,5호선,거여,22884,송파구,25,21.0
5575,20240625,5호선,올림픽공원,11301,송파구,25,21.0
5576,20240625,8호선,장지,37156,송파구,25,21.0
5577,20240625,3호선,오금,14545,송파구,25,21.0
5578,20240625,8호선,문정,52475,송파구,25,21.0
5579,20240625,분당선,복정,4,송파구,25,21.0
5580,20240625,5호선,마천,16148,송파구,25,21.0
5581,20240625,9호선2~3단계,종합운동장,11606,송파구,25,21.0
5582,20240625,8호선,잠실,36931,송파구,25,21.0
5583,20240625,8호선,송파,20920,송파구,25,21.0
5584,20240625,2호선,잠실나루,35796,송파구,25,21.0
5585,20240625,2호선,잠실새내,53764,송파구,25,21.0
5586,20240625,8호선,가락시장,18704,송파구,25,21.0
5587,20240625,8호선,몽촌토성,15146,송파구,25,21.0
5588,20240625,9호선2~3단계,석촌,20355,송파구,25,21.0
5589,20240625,9호선2~3단계,석촌고분,15544,송파구,25,21.0
5590,20240625,5호선,개롱,14780,송파구,25,21.0
5591,20240625,9호선2~3단계,송파나루,12588,송파구,25,21.0
5592,20240625,9호선2~3단계,한성백제,6499,송파구,25,21.0
5593,20240625,3호선,경찰병원,17608,송파구,25,21.0
5594,20240625,5호선,방이,16669,송파구,25,21.0
5595,20240625,6호선,마포구청,31358,마포구,25,21.0
5596,20240625,2호선,합정,71383,마포구,25,21.0
5597,20240625,5호선,공덕,35143,마포구,25,21.0
5598,20240625,6호선,광흥창,21282,마포구,25,21.0
5599,20240625,5호선,마포,34029,마포구,25,21.0
5600,20240625,경의선,신촌,2687,마포구,25,21.0
5601,20240625,6호선,상수,20515,마포구,25,21.0
5602,20240625,6호선,월드컵경기장,9376,마포구,25,21.0
5603,20240625,2호선,아현,23553,마포구,25,21.0
5604,20240625,2호선,홍대입구,148938,마포구,25,21.0
5605,20240625,6호선,망원,33593,마포구,25,21.0
5606,20240625,6호선,대흥,21087,마포구,25,21.0
5607,20240625,2호선,이대,35187,마포구,25,21.0
5608,20240625,5호선,애오개,15674,마포구,25,21.0
5609,20240625,2호선,대림,53586,구로구,25,21.0
5610,20240625,7호선,온수,20999,구로구,25,21.0
5611,20240625,2호선,구로디지털단지,128668,구로구,25,21.0
5612,20240625,7호선,남구로,34252,구로구,25,21.0
5613,20240625,2호선,신도림,106346,구로구,25,21.0
5614,20240625,2호선,도림천,3171,구로구,25,21.0
5615,20240625,7호선,천왕,26137,구로구,25,21.0
5616,20240625,6호선,고려대,18734,성북구,25,24.0
5617,20240625,6호선,월곡,25857,성북구,25,24.0
5618,20240625,6호선,돌곶이,21979,성북구,25,24.0
5619,20240625,4호선,길음,46404,성북구,25,24.0
5620,20240625,6호선,보문,16978,성북구,25,24.0
5621,20240625,4호선,한성대입구,29413,성북구,25,24.0
5622,20240625,6호선,상월곡,13583,성북구,25,24.0
5623,20240625,6호선,안암,26127,성북구,25,24.0
5624,20240625,4호선,성신여대입구,45362,성북구,25,24.0
5625,20240625,4호선,상계,41470,노원구,25,21.0
5626,20240625,7호선,중계,31840,노원구,25,21.0
5627,20240625,7호선,공릉,26195,노원구,25,21.0
5628,20240625,4호선,노원,65922,노원구,25,21.0
5629,20240625,7호선,마들,28478,노원구,25,21.0
5630,20240625,7호선,수락산,27060,노원구,25,21.0
5631,20240625,7호선,태릉입구,18713,노원구,25,21.0
5632,20240625,6호선,석계,27665,노원구,25,21.0
5633,20240625,4호선,당고개,19679,노원구,25,21.0
5634,20240625,7호선,하계,37830,노원구,25,21.0
5635,20240625,6호선,화랑대,23365,노원구,25,21.0
5636,20240625,4호선,미아사거리,58198,강북구,25,17.0
5637,20240625,4호선,수유,73321,강북구,25,17.0
5638,20240625,4호선,미아,33268,강북구,25,17.0
5639,20240625,7호선,면목,32145,중랑구,25,17.0
5640,20240625,7호선,중화,23171,중랑구,25,17.0
5641,20240625,경춘선,신내,5988,중랑구,25,17.0
5642,20240625,7호선,상봉,37441,중랑구,25,17.0
5643,20240625,7호선,사가정,35301,중랑구,25,17.0
5644,20240625,6호선,봉화산,19440,중랑구,25,17.0
5645,20240625,7호선,용마산,13663,중랑구,25,17.0
5646,20240625,7호선,먹골,22515,중랑구,25,17.0
5647,20240625,5호선,서대문,47197,종로구,25,19.0
5648,20240625,1호선,종각,87380,종로구,25,19.0
5649,20240625,3호선,경복궁,48742,종로구,25,19.0
5650,20240625,1호선,동묘앞,19906,종로구,25,19.0
5651,20240625,4호선,혜화,72289,종로구,25,19.0
5652,20240625,1호선,종로5가,52978,종로구,25,19.0
5653,20240625,5호선,광화문,76800,종로구,25,19.0
